timestamp, temperature.gpu, temperature.memory, power.draw [W]
2026/06/03 19:25:59.164, 73, N/A, 200.90 W
2026/06/03 19:26:04.164, 73, N/A, 183.61 W
2026/06/03 19:26:09.165, 72, N/A, 181.14 W
2026/06/03 19:26:14.165, 71, N/A, 181.31 W
2026/06/03 19:26:19.166, 74, N/A, 176.28 W
2026/06/03 19:26:24.166, 74, N/A, 185.96 W
2026/06/03 19:26:29.167, 72, N/A, 179.68 W
2026/06/03 19:26:34.168, 72, N/A, 182.12 W
2026/06/03 19:26:39.169, 72, N/A, 188.29 W
2026/06/03 19:26:44.169, 71, N/A, 183.66 W
2026/06/03 19:26:49.170, 72, N/A, 180.29 W
2026/06/03 19:26:54.170, 71, N/A, 183.31 W
2026/06/03 19:26:59.171, 73, N/A, 169.21 W
2026/06/03 19:27:04.172, 72, N/A, 184.69 W
2026/06/03 19:27:09.172, 72, N/A, 169.29 W
2026/06/03 19:27:14.173, 72, N/A, 174.89 W
2026/06/03 19:27:19.174, 71, N/A, 176.70 W
2026/06/03 19:27:24.174, 71, N/A, 168.85 W
2026/06/03 19:27:29.174, 72, N/A, 199.37 W
2026/06/03 19:27:34.175, 72, N/A, 174.74 W
2026/06/03 19:27:39.175, 74, N/A, 194.93 W
2026/06/03 19:27:44.176, 72, N/A, 196.13 W
2026/06/03 19:27:49.176, 71, N/A, 173.55 W
2026/06/03 19:27:54.177, 71, N/A, 179.72 W
2026/06/03 19:27:59.178, 73, N/A, 184.39 W
2026/06/03 19:28:04.178, 71, N/A, 179.82 W
2026/06/03 19:28:09.179, 72, N/A, 186.33 W
2026/06/03 19:28:14.180, 72, N/A, 179.15 W
2026/06/03 19:28:19.180, 72, N/A, 181.37 W
2026/06/03 19:28:24.181, 73, N/A, 184.56 W
2026/06/03 19:28:29.181, 71, N/A, 169.04 W
2026/06/03 19:28:34.182, 74, N/A, 179.93 W
2026/06/03 19:28:39.183, 71, N/A, 172.37 W
2026/06/03 19:28:44.184, 72, N/A, 179.19 W
2026/06/03 19:28:49.184, 75, N/A, 182.23 W
2026/06/03 19:28:54.185, 72, N/A, 179.84 W
2026/06/03 19:28:59.185, 71, N/A, 186.08 W
2026/06/03 19:29:04.186, 72, N/A, 182.80 W
2026/06/03 19:29:09.186, 74, N/A, 187.42 W
2026/06/03 19:29:14.187, 72, N/A, 178.07 W
2026/06/03 19:29:19.188, 73, N/A, 183.27 W
2026/06/03 19:29:24.189, 72, N/A, 177.68 W
2026/06/03 19:29:29.189, 71, N/A, 174.25 W
2026/06/03 19:29:34.190, 71, N/A, 183.84 W
2026/06/03 19:29:39.190, 71, N/A, 174.07 W
2026/06/03 19:29:44.191, 72, N/A, 186.54 W
2026/06/03 19:29:49.191, 72, N/A, 178.81 W
2026/06/03 19:29:54.192, 71, N/A, 184.96 W
2026/06/03 19:29:59.193, 72, N/A, 177.98 W
2026/06/03 19:30:04.193, 73, N/A, 194.16 W
2026/06/03 19:30:09.194, 72, N/A, 178.11 W
2026/06/03 19:30:14.194, 72, N/A, 174.84 W
2026/06/03 19:30:19.195, 70, N/A, 168.18 W
2026/06/03 19:30:24.195, 74, N/A, 187.72 W
2026/06/03 19:30:29.196, 71, N/A, 183.37 W
2026/06/03 19:30:34.197, 72, N/A, 182.49 W
2026/06/03 19:30:39.198, 74, N/A, 183.63 W
2026/06/03 19:30:44.198, 72, N/A, 180.84 W
2026/06/03 19:30:49.198, 72, N/A, 188.40 W
2026/06/03 19:30:54.199, 74, N/A, 191.32 W
2026/06/03 19:30:59.199, 71, N/A, 173.59 W
2026/06/03 19:31:04.200, 72, N/A, 183.54 W
2026/06/03 19:31:09.201, 72, N/A, 176.76 W
2026/06/03 19:31:14.201, 73, N/A, 174.82 W
2026/06/03 19:31:19.202, 72, N/A, 166.86 W
2026/06/03 19:31:24.203, 71, N/A, 167.32 W
2026/06/03 19:31:29.203, 71, N/A, 169.74 W
2026/06/03 19:31:34.204, 71, N/A, 174.61 W
2026/06/03 19:31:39.204, 74, N/A, 169.99 W
2026/06/03 19:31:44.204, 72, N/A, 176.36 W
2026/06/03 19:31:49.205, 71, N/A, 173.84 W
2026/06/03 19:31:54.205, 73, N/A, 179.69 W
2026/06/03 19:31:59.206, 72, N/A, 181.18 W
2026/06/03 19:32:04.207, 72, N/A, 172.06 W
2026/06/03 19:32:09.207, 72, N/A, 175.66 W
2026/06/03 19:32:14.208, 72, N/A, 184.79 W
2026/06/03 19:32:19.208, 71, N/A, 183.52 W
2026/06/03 19:32:24.209, 73, N/A, 181.05 W
2026/06/03 19:32:29.209, 74, N/A, 195.07 W
2026/06/03 19:32:34.209, 72, N/A, 171.73 W
2026/06/03 19:32:39.210, 76, N/A, 190.79 W
2026/06/03 19:32:44.210, 74, N/A, 195.07 W
2026/06/03 19:32:49.211, 72, N/A, 181.01 W
2026/06/03 19:32:54.211, 71, N/A, 178.97 W
2026/06/03 19:32:59.212, 71, N/A, 179.65 W
2026/06/03 19:33:04.212, 72, N/A, 188.83 W
2026/06/03 19:33:09.213, 72, N/A, 179.54 W
2026/06/03 19:33:14.214, 74, N/A, 178.87 W
2026/06/03 19:33:19.215, 71, N/A, 175.66 W
2026/06/03 19:33:24.215, 72, N/A, 183.41 W
2026/06/03 19:33:29.216, 74, N/A, 178.99 W
2026/06/03 19:33:34.216, 72, N/A, 178.14 W
2026/06/03 19:33:39.217, 73, N/A, 177.81 W
2026/06/03 19:33:44.217, 72, N/A, 185.95 W
2026/06/03 19:33:49.218, 74, N/A, 168.32 W
2026/06/03 19:33:54.219, 72, N/A, 177.35 W
2026/06/03 19:33:59.219, 72, N/A, 175.51 W
2026/06/03 19:34:04.220, 72, N/A, 178.40 W
2026/06/03 19:34:09.220, 71, N/A, 178.66 W
2026/06/03 19:34:14.221, 70, N/A, 176.64 W
2026/06/03 19:34:19.221, 72, N/A, 166.92 W
2026/06/03 19:34:24.222, 72, N/A, 174.30 W
2026/06/03 19:34:29.222, 71, N/A, 173.45 W
2026/06/03 19:34:34.223, 71, N/A, 178.04 W
2026/06/03 19:34:39.224, 72, N/A, 177.98 W
2026/06/03 19:34:44.225, 72, N/A, 174.57 W
2026/06/03 19:34:49.225, 73, N/A, 177.05 W
2026/06/03 19:34:54.226, 72, N/A, 180.13 W
2026/06/03 19:34:59.227, 71, N/A, 184.80 W
2026/06/03 19:35:04.228, 71, N/A, 178.81 W
2026/06/03 19:35:09.228, 72, N/A, 180.79 W
2026/06/03 19:35:14.229, 72, N/A, 183.75 W
2026/06/03 19:35:19.229, 72, N/A, 189.21 W
2026/06/03 19:35:24.230, 72, N/A, 180.40 W
2026/06/03 19:35:29.230, 72, N/A, 182.06 W
2026/06/03 19:35:34.231, 71, N/A, 169.48 W
2026/06/03 19:35:39.231, 72, N/A, 186.36 W
2026/06/03 19:35:44.232, 71, N/A, 178.78 W
2026/06/03 19:35:49.233, 71, N/A, 159.01 W
2026/06/03 19:35:54.234, 72, N/A, 171.71 W
2026/06/03 19:35:59.234, 71, N/A, 168.07 W
2026/06/03 19:36:04.235, 71, N/A, 176.72 W
2026/06/03 19:36:09.235, 76, N/A, 187.60 W
2026/06/03 19:36:14.252, 72, N/A, 177.96 W
2026/06/03 19:36:19.252, 70, N/A, 172.03 W
2026/06/03 19:36:24.253, 73, N/A, 179.92 W
2026/06/03 19:36:29.253, 73, N/A, 182.22 W
2026/06/03 19:36:34.254, 73, N/A, 183.57 W
2026/06/03 19:36:39.254, 72, N/A, 185.04 W
2026/06/03 19:36:44.255, 73, N/A, 182.02 W
2026/06/03 19:36:49.256, 71, N/A, 180.43 W
2026/06/03 19:36:54.256, 71, N/A, 177.76 W
2026/06/03 19:36:59.257, 73, N/A, 178.25 W
2026/06/03 19:37:04.257, 72, N/A, 182.26 W
2026/06/03 19:37:09.258, 71, N/A, 177.10 W
2026/06/03 19:37:14.259, 73, N/A, 182.25 W
2026/06/03 19:37:19.259, 73, N/A, 182.74 W
2026/06/03 19:37:24.260, 75, N/A, 182.20 W
2026/06/03 19:37:29.261, 71, N/A, 171.62 W
2026/06/03 19:37:34.261, 74, N/A, 181.78 W
2026/06/03 19:37:39.262, 72, N/A, 180.74 W
2026/06/03 19:37:44.262, 72, N/A, 176.24 W
2026/06/03 19:37:49.263, 73, N/A, 179.68 W
2026/06/03 19:37:54.263, 74, N/A, 177.12 W
2026/06/03 19:37:59.264, 71, N/A, 168.91 W
2026/06/03 19:38:04.264, 72, N/A, 175.31 W
2026/06/03 19:38:09.265, 75, N/A, 186.58 W
2026/06/03 19:38:14.266, 72, N/A, 180.36 W
2026/06/03 19:38:19.266, 71, N/A, 186.43 W
2026/06/03 19:38:24.267, 73, N/A, 190.95 W
2026/06/03 19:38:29.267, 72, N/A, 188.11 W
2026/06/03 19:38:34.268, 72, N/A, 199.97 W
2026/06/03 19:38:39.268, 72, N/A, 183.71 W
2026/06/03 19:38:44.269, 72, N/A, 173.25 W
2026/06/03 19:38:49.269, 72, N/A, 179.60 W
2026/06/03 19:38:54.270, 74, N/A, 171.10 W
2026/06/03 19:38:59.270, 72, N/A, 178.14 W
2026/06/03 19:39:04.270, 72, N/A, 181.14 W
2026/06/03 19:39:09.271, 73, N/A, 176.25 W
2026/06/03 19:39:14.272, 72, N/A, 176.52 W
2026/06/03 19:39:19.272, 73, N/A, 183.98 W
2026/06/03 19:39:24.273, 75, N/A, 193.64 W
2026/06/03 19:39:29.274, 71, N/A, 172.08 W
2026/06/03 19:39:34.274, 73, N/A, 184.25 W
2026/06/03 19:39:39.275, 72, N/A, 180.37 W
2026/06/03 19:39:44.275, 72, N/A, 184.68 W
2026/06/03 19:39:49.276, 72, N/A, 177.09 W
2026/06/03 19:39:54.276, 71, N/A, 176.04 W
2026/06/03 19:39:59.277, 72, N/A, 183.39 W
2026/06/03 19:40:04.277, 71, N/A, 181.44 W
2026/06/03 19:40:09.278, 72, N/A, 179.05 W
2026/06/03 19:40:14.278, 72, N/A, 181.64 W
2026/06/03 19:40:19.279, 74, N/A, 184.93 W
2026/06/03 19:40:24.279, 71, N/A, 181.85 W
2026/06/03 19:40:29.280, 71, N/A, 178.95 W
2026/06/03 19:40:34.280, 72, N/A, 173.61 W
2026/06/03 19:40:39.281, 72, N/A, 181.69 W
2026/06/03 19:40:44.281, 71, N/A, 177.60 W
2026/06/03 19:40:49.282, 72, N/A, 179.38 W
2026/06/03 19:40:54.282, 71, N/A, 179.73 W
2026/06/03 19:40:59.283, 71, N/A, 165.60 W
2026/06/03 19:41:04.283, 71, N/A, 171.70 W
2026/06/03 19:41:09.284, 72, N/A, 185.03 W
2026/06/03 19:41:14.284, 71, N/A, 169.27 W
2026/06/03 19:41:19.285, 72, N/A, 192.02 W
2026/06/03 19:41:24.285, 73, N/A, 180.06 W
2026/06/03 19:41:29.286, 74, N/A, 181.93 W
2026/06/03 19:41:34.286, 72, N/A, 182.64 W
2026/06/03 19:41:39.287, 73, N/A, 179.46 W
2026/06/03 19:41:44.287, 71, N/A, 182.48 W
2026/06/03 19:41:49.288, 72, N/A, 190.74 W
2026/06/03 19:41:54.288, 71, N/A, 175.91 W
2026/06/03 19:41:59.289, 72, N/A, 158.07 W
2026/06/03 19:42:04.289, 74, N/A, 181.89 W
2026/06/03 19:42:09.290, 71, N/A, 162.91 W
2026/06/03 19:42:14.290, 72, N/A, 181.71 W
2026/06/03 19:42:19.291, 75, N/A, 187.06 W
2026/06/03 19:42:24.291, 71, N/A, 171.59 W
2026/06/03 19:42:29.292, 73, N/A, 181.11 W
2026/06/03 19:42:34.292, 73, N/A, 175.56 W
2026/06/03 19:42:39.293, 72, N/A, 176.65 W
2026/06/03 19:42:44.293, 71, N/A, 177.60 W
2026/06/03 19:42:49.294, 73, N/A, 179.81 W
2026/06/03 19:42:54.294, 72, N/A, 166.07 W
2026/06/03 19:42:59.295, 72, N/A, 176.69 W
2026/06/03 19:43:04.295, 73, N/A, 187.74 W
2026/06/03 19:43:09.296, 74, N/A, 174.82 W
2026/06/03 19:43:14.297, 74, N/A, 178.86 W
2026/06/03 19:43:19.307, 70, N/A, 168.13 W
2026/06/03 19:43:24.308, 71, N/A, 177.93 W
2026/06/03 19:43:29.308, 72, N/A, 177.61 W
2026/06/03 19:43:34.309, 74, N/A, 189.52 W
2026/06/03 19:43:39.309, 73, N/A, 189.02 W
2026/06/03 19:43:44.310, 72, N/A, 181.87 W
2026/06/03 19:43:49.311, 72, N/A, 183.23 W
2026/06/03 19:43:54.311, 71, N/A, 169.85 W
2026/06/03 19:43:59.312, 72, N/A, 172.85 W
2026/06/03 19:44:04.313, 72, N/A, 166.23 W
2026/06/03 19:44:09.313, 71, N/A, 172.04 W
2026/06/03 19:44:14.314, 71, N/A, 187.57 W
2026/06/03 19:44:19.314, 73, N/A, 196.47 W
2026/06/03 19:44:24.315, 72, N/A, 183.29 W
2026/06/03 19:44:29.315, 73, N/A, 182.12 W
2026/06/03 19:44:34.316, 71, N/A, 169.89 W
2026/06/03 19:44:39.316, 70, N/A, 172.18 W
2026/06/03 19:44:44.317, 72, N/A, 174.49 W
2026/06/03 19:44:49.317, 70, N/A, 175.21 W
2026/06/03 19:44:54.318, 73, N/A, 182.92 W
2026/06/03 19:44:59.318, 71, N/A, 187.28 W
2026/06/03 19:45:04.319, 72, N/A, 182.16 W
2026/06/03 19:45:09.320, 73, N/A, 187.65 W
2026/06/03 19:45:14.320, 71, N/A, 177.33 W
2026/06/03 19:45:19.321, 74, N/A, 189.52 W
2026/06/03 19:45:24.322, 71, N/A, 172.11 W
2026/06/03 19:45:29.323, 72, N/A, 183.72 W
2026/06/03 19:45:34.324, 74, N/A, 179.54 W
2026/06/03 19:45:39.324, 71, N/A, 183.78 W
2026/06/03 19:45:44.325, 73, N/A, 179.24 W
2026/06/03 19:45:49.325, 72, N/A, 179.79 W
2026/06/03 19:45:54.326, 72, N/A, 179.96 W
2026/06/03 19:45:59.326, 71, N/A, 176.58 W
2026/06/03 19:46:04.327, 73, N/A, 182.55 W
2026/06/03 19:46:09.328, 72, N/A, 186.16 W
2026/06/03 19:46:14.328, 71, N/A, 179.70 W
2026/06/03 19:46:19.329, 73, N/A, 183.57 W
2026/06/03 19:46:24.329, 72, N/A, 180.19 W
2026/06/03 19:46:29.330, 72, N/A, 173.95 W
2026/06/03 19:46:34.330, 71, N/A, 181.84 W
2026/06/03 19:46:39.330, 72, N/A, 184.94 W
2026/06/03 19:46:44.331, 71, N/A, 169.42 W
2026/06/03 19:46:49.332, 73, N/A, 179.48 W
2026/06/03 19:46:54.332, 71, N/A, 169.43 W
2026/06/03 19:46:59.333, 73, N/A, 177.08 W
2026/06/03 19:47:04.333, 72, N/A, 180.28 W
2026/06/03 19:47:09.334, 71, N/A, 177.11 W
2026/06/03 19:47:14.354, 72, N/A, 186.09 W
2026/06/03 19:47:19.379, 71, N/A, 173.91 W
2026/06/03 19:47:24.380, 71, N/A, 181.32 W
2026/06/03 19:47:29.380, 71, N/A, 173.81 W
2026/06/03 19:47:34.381, 72, N/A, 180.91 W
2026/06/03 19:47:39.381, 70, N/A, 155.57 W
2026/06/03 19:47:44.382, 71, N/A, 176.79 W
2026/06/03 19:47:49.382, 71, N/A, 180.71 W
2026/06/03 19:47:54.383, 71, N/A, 170.71 W
2026/06/03 19:47:59.384, 73, N/A, 187.75 W
2026/06/03 19:48:04.384, 73, N/A, 193.75 W
2026/06/03 19:48:09.385, 71, N/A, 176.44 W
2026/06/03 19:48:14.385, 72, N/A, 180.23 W
2026/06/03 19:48:19.394, 71, N/A, 178.46 W
2026/06/03 19:48:24.394, 71, N/A, 172.13 W
2026/06/03 19:48:29.395, 72, N/A, 179.81 W
2026/06/03 19:48:34.396, 71, N/A, 178.98 W
2026/06/03 19:48:39.396, 73, N/A, 185.95 W
2026/06/03 19:48:44.397, 71, N/A, 174.69 W
2026/06/03 19:48:49.397, 71, N/A, 179.74 W
2026/06/03 19:48:54.398, 71, N/A, 168.64 W
2026/06/03 19:48:59.398, 72, N/A, 183.61 W
2026/06/03 19:49:04.399, 71, N/A, 183.88 W
2026/06/03 19:49:09.399, 71, N/A, 178.47 W
2026/06/03 19:49:14.400, 72, N/A, 176.51 W
2026/06/03 19:49:19.401, 72, N/A, 179.57 W
2026/06/03 19:49:24.401, 73, N/A, 187.03 W
2026/06/03 19:49:29.402, 71, N/A, 177.05 W
2026/06/03 19:49:34.402, 71, N/A, 178.15 W
2026/06/03 19:49:39.403, 71, N/A, 174.38 W
2026/06/03 19:49:44.403, 71, N/A, 167.51 W
2026/06/03 19:49:49.404, 71, N/A, 177.75 W
2026/06/03 19:49:54.404, 73, N/A, 180.10 W
2026/06/03 19:49:59.405, 72, N/A, 179.24 W
2026/06/03 19:50:04.406, 70, N/A, 173.55 W
2026/06/03 19:50:09.406, 71, N/A, 181.77 W
2026/06/03 19:50:14.407, 72, N/A, 173.06 W
2026/06/03 19:50:19.407, 71, N/A, 180.32 W
2026/06/03 19:50:24.409, 71, N/A, 177.98 W
2026/06/03 19:50:29.409, 74, N/A, 180.95 W
2026/06/03 19:50:34.410, 72, N/A, 180.48 W
2026/06/03 19:50:39.410, 71, N/A, 178.46 W
2026/06/03 19:50:44.411, 72, N/A, 183.33 W
2026/06/03 19:50:49.411, 72, N/A, 179.13 W
2026/06/03 19:50:54.412, 71, N/A, 172.53 W
2026/06/03 19:50:59.412, 71, N/A, 178.96 W
2026/06/03 19:51:04.413, 74, N/A, 180.07 W
2026/06/03 19:51:09.413, 72, N/A, 186.28 W
2026/06/03 19:51:14.414, 71, N/A, 183.83 W
2026/06/03 19:51:19.414, 73, N/A, 181.93 W
2026/06/03 19:51:24.415, 73, N/A, 176.94 W
2026/06/03 19:51:29.416, 72, N/A, 178.28 W
2026/06/03 19:51:34.416, 71, N/A, 179.01 W
2026/06/03 19:51:39.417, 71, N/A, 177.30 W
2026/06/03 19:51:44.417, 72, N/A, 170.57 W
2026/06/03 19:51:49.418, 74, N/A, 185.51 W
2026/06/03 19:51:54.418, 72, N/A, 175.42 W
2026/06/03 19:51:59.419, 73, N/A, 187.06 W
2026/06/03 19:52:04.433, 72, N/A, 183.60 W
2026/06/03 19:52:09.434, 72, N/A, 176.06 W
2026/06/03 19:52:14.434, 71, N/A, 178.64 W
2026/06/03 19:52:19.435, 73, N/A, 176.10 W
2026/06/03 19:52:24.436, 71, N/A, 169.68 W
2026/06/03 19:52:29.437, 73, N/A, 180.80 W
2026/06/03 19:52:34.437, 71, N/A, 179.99 W
2026/06/03 19:52:39.438, 73, N/A, 177.02 W
2026/06/03 19:52:44.438, 71, N/A, 181.15 W
2026/06/03 19:52:49.439, 72, N/A, 171.63 W
2026/06/03 19:52:54.439, 72, N/A, 183.88 W
2026/06/03 19:52:59.445, 74, N/A, 179.28 W
2026/06/03 19:53:04.445, 72, N/A, 174.39 W
2026/06/03 19:53:09.446, 71, N/A, 179.24 W
2026/06/03 19:53:14.446, 71, N/A, 177.92 W
2026/06/03 19:53:19.447, 71, N/A, 172.34 W
2026/06/03 19:53:24.447, 71, N/A, 176.51 W
2026/06/03 19:53:29.448, 72, N/A, 167.19 W
2026/06/03 19:53:34.448, 74, N/A, 181.56 W
2026/06/03 19:53:39.449, 71, N/A, 183.31 W
2026/06/03 19:53:44.449, 72, N/A, 179.76 W
2026/06/03 19:53:49.450, 71, N/A, 187.04 W
2026/06/03 19:53:54.450, 72, N/A, 166.64 W
2026/06/03 19:53:59.451, 71, N/A, 178.98 W
2026/06/03 19:54:04.451, 71, N/A, 176.09 W
2026/06/03 19:54:09.452, 71, N/A, 181.80 W
2026/06/03 19:54:14.452, 72, N/A, 166.90 W
2026/06/03 19:54:19.453, 73, N/A, 179.89 W
2026/06/03 19:54:24.453, 72, N/A, 194.61 W
2026/06/03 19:54:29.454, 72, N/A, 179.53 W
2026/06/03 19:54:34.454, 72, N/A, 176.44 W
2026/06/03 19:54:39.455, 71, N/A, 174.35 W
2026/06/03 19:54:44.455, 72, N/A, 193.04 W
2026/06/03 19:54:49.456, 71, N/A, 176.84 W
2026/06/03 19:54:54.457, 70, N/A, 172.78 W
2026/06/03 19:54:59.457, 72, N/A, 178.51 W
2026/06/03 19:55:04.458, 72, N/A, 173.92 W
2026/06/03 19:55:09.458, 71, N/A, 173.05 W
2026/06/03 19:55:14.459, 73, N/A, 176.62 W
2026/06/03 19:55:19.459, 72, N/A, 178.06 W
2026/06/03 19:55:24.460, 71, N/A, 182.24 W
2026/06/03 19:55:29.460, 71, N/A, 178.23 W
2026/06/03 19:55:34.460, 71, N/A, 174.94 W
2026/06/03 19:55:39.461, 73, N/A, 187.51 W
2026/06/03 19:55:44.462, 72, N/A, 174.36 W
2026/06/03 19:55:49.462, 71, N/A, 172.88 W
2026/06/03 19:55:54.463, 71, N/A, 184.73 W
2026/06/03 19:55:59.464, 73, N/A, 184.26 W
2026/06/03 19:56:04.464, 71, N/A, 164.03 W
2026/06/03 19:56:09.465, 72, N/A, 186.75 W
2026/06/03 19:56:14.465, 71, N/A, 179.56 W
2026/06/03 19:56:19.466, 73, N/A, 192.37 W
2026/06/03 19:56:24.466, 72, N/A, 179.51 W
2026/06/03 19:56:29.467, 72, N/A, 188.15 W
2026/06/03 19:56:34.467, 73, N/A, 188.49 W
2026/06/03 19:56:39.468, 70, N/A, 164.90 W
2026/06/03 19:56:44.468, 73, N/A, 186.15 W
2026/06/03 19:56:49.468, 73, N/A, 190.91 W
2026/06/03 19:56:54.469, 71, N/A, 173.23 W
2026/06/03 19:56:59.469, 73, N/A, 187.55 W
2026/06/03 19:57:04.470, 72, N/A, 185.44 W
2026/06/03 19:57:09.470, 72, N/A, 180.99 W
2026/06/03 19:57:14.471, 72, N/A, 183.94 W
2026/06/03 19:57:19.471, 72, N/A, 181.51 W
2026/06/03 19:57:24.472, 72, N/A, 178.38 W
2026/06/03 19:57:29.473, 72, N/A, 177.43 W
2026/06/03 19:57:34.473, 71, N/A, 171.07 W
2026/06/03 19:57:39.474, 73, N/A, 188.01 W
2026/06/03 19:57:44.474, 71, N/A, 176.60 W
2026/06/03 19:57:49.475, 72, N/A, 176.83 W
2026/06/03 19:57:54.475, 73, N/A, 182.99 W
2026/06/03 19:57:59.476, 72, N/A, 178.72 W
2026/06/03 19:58:04.476, 71, N/A, 178.84 W
2026/06/03 19:58:09.477, 70, N/A, 174.70 W
2026/06/03 19:58:14.477, 71, N/A, 182.27 W
2026/06/03 19:58:19.478, 72, N/A, 189.30 W
2026/06/03 19:58:24.479, 72, N/A, 174.09 W
2026/06/03 19:58:29.479, 71, N/A, 177.98 W
2026/06/03 19:58:34.480, 71, N/A, 169.27 W
2026/06/03 19:58:39.480, 72, N/A, 182.58 W
2026/06/03 19:58:44.481, 72, N/A, 179.60 W
2026/06/03 19:58:49.481, 70, N/A, 176.93 W
2026/06/03 19:58:54.482, 72, N/A, 194.42 W
2026/06/03 19:58:59.482, 71, N/A, 176.92 W
2026/06/03 19:59:04.483, 71, N/A, 170.78 W
2026/06/03 19:59:09.484, 72, N/A, 180.77 W
2026/06/03 19:59:14.484, 72, N/A, 182.81 W
2026/06/03 19:59:19.485, 71, N/A, 172.24 W
2026/06/03 19:59:24.485, 72, N/A, 177.89 W
2026/06/03 19:59:29.486, 70, N/A, 179.59 W
2026/06/03 19:59:34.486, 71, N/A, 177.85 W
2026/06/03 19:59:39.487, 71, N/A, 179.51 W
2026/06/03 19:59:44.487, 71, N/A, 177.09 W
2026/06/03 19:59:49.488, 72, N/A, 181.42 W
2026/06/03 19:59:54.489, 71, N/A, 168.95 W
2026/06/03 19:59:59.490, 74, N/A, 179.58 W
2026/06/03 20:00:04.490, 73, N/A, 178.66 W
2026/06/03 20:00:09.491, 73, N/A, 186.33 W
2026/06/03 20:00:14.492, 71, N/A, 178.47 W
2026/06/03 20:00:19.492, 72, N/A, 179.57 W
2026/06/03 20:00:24.493, 71, N/A, 176.16 W
2026/06/03 20:00:29.494, 74, N/A, 189.54 W
2026/06/03 20:00:34.494, 71, N/A, 177.65 W
2026/06/03 20:00:39.495, 71, N/A, 172.25 W
2026/06/03 20:00:44.495, 71, N/A, 177.96 W
2026/06/03 20:00:49.496, 72, N/A, 173.52 W
2026/06/03 20:00:54.496, 73, N/A, 188.26 W
2026/06/03 20:00:59.497, 72, N/A, 181.74 W
2026/06/03 20:01:04.497, 73, N/A, 175.98 W
2026/06/03 20:01:09.498, 73, N/A, 180.62 W
2026/06/03 20:01:14.498, 71, N/A, 170.05 W
2026/06/03 20:01:19.499, 72, N/A, 177.24 W
2026/06/03 20:01:24.499, 72, N/A, 193.46 W
2026/06/03 20:01:29.500, 71, N/A, 180.55 W
2026/06/03 20:01:34.500, 72, N/A, 173.20 W
2026/06/03 20:01:39.501, 72, N/A, 182.14 W
2026/06/03 20:01:44.501, 72, N/A, 181.30 W
2026/06/03 20:01:49.502, 72, N/A, 172.24 W
2026/06/03 20:01:54.502, 72, N/A, 185.20 W
2026/06/03 20:01:59.503, 72, N/A, 175.39 W
2026/06/03 20:02:04.503, 72, N/A, 181.67 W
2026/06/03 20:02:09.505, 72, N/A, 176.19 W
2026/06/03 20:02:14.505, 71, N/A, 175.92 W
2026/06/03 20:02:19.506, 72, N/A, 177.58 W
2026/06/03 20:02:24.506, 72, N/A, 183.37 W
2026/06/03 20:02:29.507, 71, N/A, 178.89 W
2026/06/03 20:02:34.507, 73, N/A, 178.79 W
2026/06/03 20:02:39.508, 72, N/A, 178.99 W
2026/06/03 20:02:44.508, 71, N/A, 187.74 W
2026/06/03 20:02:49.508, 72, N/A, 181.10 W
2026/06/03 20:02:54.509, 72, N/A, 163.82 W
2026/06/03 20:02:59.509, 71, N/A, 175.51 W
2026/06/03 20:03:04.511, 72, N/A, 187.02 W
2026/06/03 20:03:09.511, 71, N/A, 176.82 W
2026/06/03 20:03:14.535, 70, N/A, 169.25 W
2026/06/03 20:03:19.536, 71, N/A, 175.82 W
2026/06/03 20:03:24.537, 70, N/A, 172.07 W
2026/06/03 20:03:29.537, 73, N/A, 189.82 W
2026/06/03 20:03:34.538, 71, N/A, 180.53 W
2026/06/03 20:03:39.538, 72, N/A, 173.68 W
2026/06/03 20:03:44.539, 71, N/A, 180.48 W
2026/06/03 20:03:49.539, 72, N/A, 184.04 W
2026/06/03 20:03:54.540, 73, N/A, 193.06 W
2026/06/03 20:03:59.541, 72, N/A, 181.11 W
2026/06/03 20:04:04.541, 71, N/A, 176.86 W
2026/06/03 20:04:09.542, 74, N/A, 179.21 W
2026/06/03 20:04:14.542, 71, N/A, 180.46 W
2026/06/03 20:04:19.543, 71, N/A, 178.23 W
2026/06/03 20:04:24.567, 73, N/A, 166.51 W
2026/06/03 20:04:29.567, 71, N/A, 177.69 W
2026/06/03 20:04:34.579, 72, N/A, 188.74 W
2026/06/03 20:04:39.580, 73, N/A, 185.88 W
2026/06/03 20:04:44.580, 70, N/A, 169.22 W
2026/06/03 20:04:49.581, 71, N/A, 178.19 W
2026/06/03 20:04:54.581, 72, N/A, 178.76 W
2026/06/03 20:04:59.581, 72, N/A, 181.62 W
2026/06/03 20:05:04.582, 73, N/A, 184.81 W
2026/06/03 20:05:09.582, 72, N/A, 181.33 W
2026/06/03 20:05:14.583, 72, N/A, 180.10 W
2026/06/03 20:05:19.583, 73, N/A, 178.38 W
2026/06/03 20:05:24.584, 72, N/A, 181.89 W
2026/06/03 20:05:29.584, 74, N/A, 167.40 W
2026/06/03 20:05:34.585, 72, N/A, 180.74 W
2026/06/03 20:05:39.585, 71, N/A, 188.72 W
2026/06/03 20:05:44.586, 73, N/A, 171.41 W
2026/06/03 20:05:49.586, 71, N/A, 174.32 W
2026/06/03 20:05:54.587, 71, N/A, 170.13 W
2026/06/03 20:05:59.588, 71, N/A, 172.01 W
